Date,GLD,SPY,TLT.O,TSLA.O
2020-03-11,-0.00356033143,-0.0487483531,-0.03679773552,-0.017200502070000002
2020-03-12,-0.0398882609,-0.09567721241999999,0.00619689516,-0.11617236649000001
2020-03-13,-0.03051627309,0.08548627624999999,-0.0226031746,-0.02485059317
2020-03-16,-0.01144611949,-0.10942373385,0.06476549305,-0.18577805422000002
2020-03-17,0.013555492799999999,0.053992078379999996,-0.06668293576,-0.03341047476
2020-03-18,-0.01992198384,-0.05063291139000001,-0.05641260295,-0.16034402603
2020-03-19,-0.01890547264,0.002125,0.027225493589999997,0.18387686174999998
2020-03-20,0.01499565343,-0.04284412706,0.07519557594,-0.0002572257
2020-03-23,0.04417957319,-0.02556818182,0.041209308160000006,0.0158117559
2020-03-24,0.04853041695,0.09060327428,-0.01861445783,0.1628174722
2020-03-25,-0.01368970013,0.01497018301,-0.0022711926800000003,0.06782178218
2020-03-26,0.012822207530000001,0.05838972406,0.004921865389999999,-0.020565600370000003
2020-03-27,-0.00646045419,-0.0297856049,0.02669278805,-0.02612844593
2020-03-30,0.0044006568099999996,0.03247573199,-0.00822898032,-0.023777121079999998
2020-03-31,-0.03184671724,-0.01490540799,-0.00811688312,0.04355445801
2020-04-01,0.00945626478,-0.04500484966,0.013990525549999999,-0.08099236640999999
2020-04-02,0.01639344262,0.02307536055,0.0063457854400000005,-0.05625467231
2020-04-03,0.00493745885,-0.014454195290000001,0.00237953599,0.05619732876
2020-04-06,0.02771044874,0.0671662839,-0.00261127596,0.07547759422
2020-04-07,-0.00535441101,0.0010194064799999999,-0.01047245032,0.05658220981999999
2020-04-08,-0.00890797231,0.03356843812,-0.00727600722,0.00621505179
2020-04-09,0.02612350469,0.015217311970000001,0.00181719062,0.04402011515
2020-04-13,0.01714033651,-0.009130122210000001,-0.009129935300000001,0.13603839442
2020-04-14,0.00786816182,0.02949285352,-0.00024408103,0.09054458868
2020-04-15,-0.00510204082,-0.02124810599,0.02648925781,0.028088858839999998
2020-04-16,-0.0008649984600000001,0.00482430876,0.011356879529999999,0.021073400649999997
2020-04-17,-0.01941747573,0.02701540666,-0.013404668120000001,0.011647723459999999
2020-04-20,0.00712619033,-0.01761791795,0.00804481259,-0.00998819456
2020-04-21,-0.00682529743,-0.03036329415,0.012591629230000002,-0.07990781928
2020-04-22,0.01967089086,0.022194550249999997,-0.010216591740000001,0.06609680801
2020-04-23,0.009954863040000001,-7.16589e-05,0.00530848177,-0.036169428090000004
2020-04-24,-0.00428553937,0.013938655579999999,0.00234686693,0.02766322294
2020-04-27,-0.00664043286,0.014418489590000002,-0.018613907750000002,0.10149624216
2020-04-28,-0.00445654865,-0.004598502,0.0115113921,-0.03709546166
2020-04-29,0.00553344939,0.026178560179999998,-0.0051889852,0.04081287705
2020-04-30,-0.01811661411,-0.00931073292,-0.01167684192,-0.02327266368
2020-05-01,0.00617128463,-0.0264734233,0.00855347847,-0.10303371361
2020-05-04,0.0035048191299999996,0.0027582304899999997,-0.00470378089,0.08536759254
2020-05-05,0.0042409879,0.00923934126,-0.00640105288,0.009222401770000001
2020-05-06,-0.01285554589,-0.00677871344,-0.01613582997,0.01870582263
2020-05-07,0.015350739229999999,0.01206684257,0.01670644391,-0.00324567456
2020-05-08,-0.006010285640000001,0.016546162399999998,-0.013001083419999998,0.050484590530000005
2020-05-11,-0.0062336367000000005,0.00020517029,-0.00780582998,-0.0099216519
2020-05-12,0.0038890979799999998,-0.01993162393,0.0102642901,-0.00231729714
2020-05-13,0.00962259435,-0.01768584086,0.00699641054,-0.02279438109
2020-05-14,0.00885010521,0.011967329550000001,0.00978733688,0.01563922322
2020-05-15,0.0056438255299999995,0.00459697512,-0.0025726935499999996,-0.00517844472
2020-05-18,-0.00756420423,0.030459689810000003,-0.021954291879999997,0.01809377229
2020-05-19,0.009650255089999999,-0.01027118644,0.00374118369,-0.00690731659
2020-05-20,0.00237428467,0.01698804672,0.00299401198,0.009343943759999999
2020-05-21,-0.01457637413,-0.0069039841,0.0024977155,0.01476286233
2020-05-22,0.0059167950700000005,0.0018990775900000001,0.0060160427800000004,-0.012953117450000001
2020-05-26,-0.01421481527,0.01232060655,-0.01340984597,0.00243609833
2020-05-27,0.0018024737399999998,0.01487896215,-0.0018367721800000001,0.00166082528
2020-05-28,0.0033502916,-0.0018449576600000001,-0.00368030424,-0.01758043476
2020-05-29,0.00735839723,0.00445588672,0.007141537890000001,0.03622442015
2020-06-01,0.00460376895,0.00404179811,-0.0067229720599999996,0.07556886228
2020-06-02,-0.006476842229999999,0.00828015055,-0.0036356914,-0.01841665739
2020-06-03,-0.0184501845,0.01330823163,-0.01329704991,0.00158809383
2020-06-04,0.01052631579,-0.00262668973,-0.01447912749,-0.02104285585
2020-06-05,-0.02027529762,0.025629496399999997,-0.00712332252,0.024618801920000002
2020-06-08,0.010822099869999999,0.01208743033,0.0038434437300000003,0.07255605989
2020-06-09,0.00964187328,-0.007456683170000001,0.0113585604,-0.00973766212
2020-06-10,0.014324693040000001,-0.00557997444,0.01482743391,0.08970202090000001
2020-06-11,-0.0072140368,-0.05764890281999999,0.01890077095,-0.05093410078
2020-06-12,0.00141634337,0.011975649509999998,-0.00964120088,-0.03860860984
2020-06-15,-0.0017832984900000002,0.00933565629,0.00055452865,0.05946882217
2020-06-16,-0.00049282326,0.01924767953,-0.01533345649,-0.00885053991
2020-06-17,0.00191063174,-0.00415388548,0.004127579740000001,0.00983576512
2020-06-18,-0.00196850394,0.00038503497,0.0105879422,0.012270742800000001
2020-06-19,0.01103303748,-0.00568913336,0.00080118329,-0.0030479302000000004
2020-06-22,0.00646223252,0.00641524106,0.00012316028999999999,-0.00657408333
2020-06-23,0.00841964989,0.004603695830000001,-0.00683455452,0.00750261485
2020-06-24,-0.00348390197,-0.02550873257,0.010725356479999998,-0.04085727405
2020-06-25,-0.0006027727499999999,0.01072051038,0.00288290499,0.026153926209999998
2020-06-26,0.0044632086900000005,-0.02375142346,0.010703363910000001,-0.026613115879999996
2020-06-29,0.00054041071,0.01469755041,-0.00314674735,0.051691083000000006
2020-06-30,0.00444097701,0.012809564470000001,-0.00485643174,0.06980730173000001
2020-07-01,-0.0044810898,0.007004799579999999,-0.00194195083,0.036876857969999996
2020-07-02,0.00216060497,0.005506891670000001,0.00104026435,0.07951734055
2020-07-06,0.005988741170000001,0.01543733786,-0.00409560487,0.13479390399
2020-07-07,0.00631027503,-0.01031383063,0.01405597839,0.013327695070000001
2020-07-08,0.00621154756,0.00764867104,-0.00399491556,-0.01725353633
2020-07-09,-0.00270445058,-0.00569295971,0.015922212090000002,0.02079245615
2020-07-10,-0.0025938808,0.01021057319,-0.00502482503,0.10784777806
2020-07-13,0.00124120811,-0.00865896281,0.00330667949,-0.03080956851
2020-07-14,0.0046635183,0.01295896328,0.0014381591599999998,0.01318584425
2020-07-15,0.0008813678799999999,0.00918725699,-0.00466730493,0.01925764768
2020-07-16,-0.00945168487,-0.00329345969,0.00474930864,-0.029346511340000003
2020-07-17,0.00823801339,0.00289909286,-0.00209417818,0.00013327647
2020-07-20,0.00482012697,0.00808156161,0.00245832834,0.09472028997000001
2020-07-21,0.01205101205,0.00212752837,0.0005981219,-0.04542909312
2020-07-22,0.01520231214,0.0056921325499999995,0.0029888218100000002,0.01528348083
2020-07-23,0.00882537152,-0.011931713880000002,0.011681268250000001,-0.04977611425
2020-07-24,0.008578846369999999,-0.00644042606,-5.891016e-05,-0.06349342727
2020-07-27,0.01975377728,0.00729244577,-0.0037115588500000003,0.08652081863
2020-07-28,0.00834110739,-0.00634242931,0.00691857371,-0.040991166540000006
2020-07-29,0.00751020408,0.01229878258,-0.0017030772799999999,0.01532011731
2020-07-30,-0.00740020526,-0.00356791339,0.00658862286,-0.007751265750000001
2020-07-31,0.00908794079,0.00790221015,-0.0006428613199999999,-0.03813807152
2020-08-03,0.00113250283,0.00695210094,-0.005028421050000001,0.037909922
2020-08-04,0.02127774187,0.0038626478899999998,0.00953221536,0.00134680135
2020-08-05,0.00928319004,0.0062109919400000005,-0.0087427872,-0.00133154001
2020-08-06,0.01327410504,0.00668453223,0.005585935199999999,0.00307066571
2020-08-07,-0.01588529579,0.0007178536200000001,-0.0066658870299999996,-0.0247519435
2020-08-10,-0.00345893821,0.0029889111400000002,-0.00447374617,-0.0235009052
2020-08-11,-0.053694451750000004,-0.00825461156,-0.011914616840000001,-0.031144039420000002
2020-08-12,-0.00466822274,0.013942307689999999,-0.00906615601,0.13123640306
2020-08-13,0.023618090450000004,-0.00180772878,-0.010689051270000001,0.04260464638
2020-08-14,-0.00430916926,2.968857e-05,-0.0039067269,0.01832819247
2020-08-17,0.02169387531,0.00317658235,0.00251256281,0.11203058078
2020-08-18,0.009008042899999999,0.00216033855,0.00715202641,0.02802837158
2020-08-19,-0.03156552237,-0.00416371368,-0.006251517359999999,-0.00453608466
2020-08-20,0.00691395961,0.00311360199,0.00903927197,0.06563642848
2020-08-21,-0.00801089918,0.0035473572199999997,0.00599237334,0.02405299151
2020-08-24,-0.0056584079499999995,0.010133144810000001,-0.00162454874,-0.01745382882
2020-08-25,0.00121546961,0.00349935845,-0.00765382993,0.00453778175
2020-08-26,0.011808851119999998,0.010025572469999999,-0.00382606583,0.06416618067
2020-08-27,-0.011561954619999999,0.00218660989,-0.0170090837,0.03974604885
2020-08-28,0.01738026926,0.006459391960000001,-0.0007442322,-0.01132328308
2020-08-31,0.00238624654,-0.0036225683199999996,0.006641012910000001,0.12568898527
2020-09-01,0.00119028296,0.00941856803,0.01142437881,-0.04669690159
2020-09-02,-0.01313158606,0.01446398185,0.00952032223,-0.058267550779999996
2020-09-03,-0.00810426021,-0.03441431367,0.00284125257,-0.09023850504
2020-09-04,0.0027602958999999997,-0.0081646834,-0.01898848635,0.02781326781
2020-09-08,-0.00192688835,-0.027322882910000002,0.0061447708,-0.21062822719
2020-09-09,0.00970820233,0.0197473065,-0.0026871869999999997,0.10923351805999999
2020-09-10,-0.0032231630700000004,-0.01736366579,0.00508266993,0.01381456809
2020-09-11,-5.480653e-05,0.00050914972,0.00213245598,0.0037162708
2020-09-14,0.00789257331,0.0131712866,-6.079767e-05,0.12583172355
2020-09-15,-0.00239273479,0.005052295690000001,-0.0024320544799999997,0.071826891
2020-09-16,0.00283455983,-0.00396860393,-0.00298653014,-0.01778726432
2020-09-17,-0.0054900255499999995,-0.00879523051,0.0030566083900000003,-0.04149311844
2020-09-18,0.00131176213,-0.01146610291,-0.00310823988,0.04421037716
2020-09-21,-0.02008733624,-0.011129593229999998,0.00507428012,0.01637453353
2020-09-22,-0.00484625668,0.01018442059,-0.00079075426,-0.05598700461
2020-09-23,-0.021606493140000002,-0.02319103845,0.00133925854,-0.10341088559999999
2020-09-24,0.00371874821,0.00266550955,0.00383002006,0.01953412557
2020-09-25,-0.0028499772,0.01616692427,0.0,0.050413883799999996
2020-09-28,0.010060592200000001,0.01660937548,-0.00284641473,0.0340256297
2020-09-29,0.008432371250000001,-0.00544600377,0.00115396295,-0.005056980060000001
2020-09-30,-0.00600482631,0.00758191172,-0.00958505217,0.02371918773
2020-10-01,0.00892050587,0.006420018509999999,0.00164804606,0.04463765413
2020-10-02,-0.00089535534,-0.00949442203,-0.00373408423,-0.07379061049999999
2020-10-05,0.0048728576200000005,0.01773304577,-0.01953917051,0.02551253945
2020-10-06,-0.01176077142,-0.01421591712,0.00538948424,-0.027485435069999998
2020-10-07,-0.00045121263,0.01740662228,-0.007292900329999999,0.027344316150000002
2020-10-08,0.00355490351,0.00886254255,0.00539997488,0.0014577945
2020-10-09,0.01816137194,0.00893012973,-0.00018735947999999999,0.01897069872
2020-10-12,-0.0028716589399999997,0.01608764596,0.00318570804,0.01912442396
2020-10-13,-0.0157288436,-0.00652611866,0.00716064757,0.00983495365
2020-10-14,0.0030947557999999997,-0.00628338046,0.00228748068,0.03279973133
2020-10-15,0.00364615471,-0.00123588078,-0.0017271157200000001,-0.02692391069
2020-10-16,-0.00346523586,-0.00060431655,-0.00278052397,-0.020517733019999998
2020-10-19,0.00050476725,-0.01520343229,-0.00377966417,-0.020105988579999998
2020-10-20,0.0048208980299999996,0.00400573083,-0.00951610897,-0.02063458905
2020-10-21,0.0075313807499999995,-0.00189294659,-0.00345368917,0.00165900365
2020-10-22,-0.00980066445,0.00548536749,-0.01039697543,0.00745315162
2020-10-23,-0.00106246156,0.00339514233,0.006112702960000001,-0.012118650040000001
2020-10-26,-0.00050380654,-0.01847995836,0.00930320866,-0.0008320852099999999
2020-10-27,0.00263231588,-0.0034473614400000003,0.0067093052399999995,0.010469211
2020-10-28,-0.01614344766,-0.03417893679,0.00093428838,-0.04393896581
2020-10-29,-0.00414466587,0.01016347272,-0.00970752956,0.01184670706
2020-10-30,0.00456100342,-0.01042487423,-0.00986552721,-0.055473066720000005
2020-11-02,0.009704880820000001,0.011208427759999999,0.007485251000000001,0.032135862280000003
2020-11-03,0.00567702771,0.017655966080000002,-0.00580148821,0.05840053931
2020-11-04,-0.00055890901,0.02234919501,0.021692249139999998,-0.00688841708
2020-11-05,0.02298400626,0.019502823540000002,0.0017382666999999998,0.040643260960000004
2020-11-06,0.0014213086999999998,-0.0002284148,-0.012084779379999999,-0.01858065694
2020-11-09,-0.04427097549,0.012565684260000001,-0.02101499279,-0.020211652519999998
2020-11-10,0.0033127712999999996,-0.0014666065,-0.00576701269,-0.025874756680000003
2020-11-11,-0.00432653991,0.00742853915,0.0036091776199999996,0.016497709330000002
2020-11-12,0.00606060606,-0.00970084392,0.01701772412,-0.012873684460000001
2020-11-13,0.0068197317599999994,0.01384445514,-0.00132600871,-0.00791723334
2020-11-16,-5.6446150000000005e-05,0.01248254677,-0.00240263025,-0.00100367197
2020-11-17,-0.0036692068900000003,-0.00537827178,0.00652807707,0.0821387439
2020-11-18,-0.005722379600000001,-0.01203482891,0.0028965430399999995,0.10196779964
2020-11-19,-0.00188044903,0.00421017178,0.00514848999,0.0259534769
2020-11-20,0.0030258049799999995,-0.006847783549999999,0.00887001062,-0.01934824844
2020-11-23,-0.01969377881,0.00599442772,-0.0045817596399999995,0.06584832826
2020-11-24,-0.015328340009999998,0.01611369104,-0.00995210549,0.06425217975
2020-11-25,-0.00047172593,-0.00154176532,-0.00307846956,0.0335265944
2020-11-27,-0.010146893990000001,0.00278497767,0.0097050668,0.02048780488
2020-11-30,-0.00667501043,-0.0044270904900000005,-0.00124828361,-0.031002458339999997
2020-12-01,0.02105957881,0.01093741369,-0.01472939008,0.03023255814
2020-12-02,0.00752144788,0.00210371018,-0.00793650794,-0.02725904645
2020-12-03,0.007873556510000001,-0.00027263557,0.008064,0.043177103480000006
2020-12-04,-0.00283548406,0.00861763342,-0.01466573551,0.00953857562
2020-12-07,0.01491411328,-0.00205488712,0.00902061856,0.07131410256
2020-12-08,0.00348790668,0.00292611558,0.00472541507,0.01265270506
2020-12-09,-0.01709401709,-0.00896885215,-0.00330494471,-0.0698590509
2020-12-10,-0.0019130434800000002,-0.00032710917,0.00886366535,0.03737096347
2020-12-11,0.0018586280999999998,-0.00117252475,0.0035395992700000003,-0.02723778844
2020-12-14,-0.00550756566,-0.00447720448,-0.0027713043999999997,0.04891883473
2020-12-15,0.01399090591,0.01351944277,-0.0033474388900000002,-0.01028398168
2020-12-16,0.00551914453,0.00156930653,-0.00266159696,-0.01654954599
2020-12-17,0.01052029731,0.00559202529,-0.00264374126,0.05319780979
2020-12-18,-0.00169740862,-0.00397592951,-0.0029974489799999998,0.05961274585
2020-12-21,-0.00317388347,-0.00357549163,0.00396596942,-0.06494964029
2020-12-22,-0.007903115760000001,-0.0016854238,0.00516087926,-0.014649309079999999
2020-12-23,0.006647945440000001,0.00089859492,-0.006909229209999999,0.00880782085
2020-12-24,0.0039851978399999995,0.00389041543,0.00395736261,0.02444348122
2020-12-28,-0.00362914658,0.008590785909999999,0.00044503783,0.00290131012
2020-12-29,0.00364236526,-0.00190773034,-0.00127097102,0.0034654733399999997
2020-12-30,0.007655231070000001,0.00142680235,0.00216340036,0.04322887731
2020-12-31,0.0037141249300000003,0.00508078174,0.00146031746,0.01567402631
2021-01-04,0.022258353890000002,-0.01361399379,-0.0012045901200000001,0.03415194071
2021-01-05,0.00296166292,0.00688738849,-0.00742668529,0.00731737397
2021-01-06,-0.01624104555,0.005978509680000001,-0.020528234319999998,0.02839030893
2021-01-07,-0.00233463035,0.014857448799999999,-0.00881431183,0.0794465462
2021-01-08,-0.03420993983,0.0056977050900000005,-0.00322771886,0.07840301946
2021-01-11,-0.00196146302,-0.0067408068,-0.00165212794,-0.07821413149999999
2021-01-12,0.00647398844,0.00021125459,-0.00079433375,0.04715294814
2021-01-13,-0.00430737422,0.0026929271100000003,0.01126200729,0.00585091354
2021-01-14,-0.0005191209599999999,-0.0035019352799999996,-0.00936783492,-0.01101344788
2021-01-15,-0.012407663900000001,-0.007292712569999999,0.00396772914,-0.02229585799
2021-01-19,0.00847309063,0.00785200958,0.00322750626,0.02225961073
2021-01-20,0.01628230386,0.01383863726,0.00098483356,0.00698596886
2021-01-21,-0.0006271737300000001,0.0009117195,-0.0070182342900000005,-0.00642013052
2021-01-22,-0.0078731173,-0.00353945451,0.00323667349,0.00195268583
2021-01-25,0.00086256469,0.003943794400000001,0.01178562023,0.04034772749
2021-01-26,-0.00247055444,-0.0015609147,-0.0018871608,0.00259990917
2021-01-27,-0.00633567561,-0.024440449200000002,0.00254270439,-0.021436093719999997
2021-01-28,0.0009274287,0.00860019764,-0.00552773623,-0.03324615812
2021-01-29,-0.00040537410000000005,-0.0200195959,-0.00601621763,-0.05015381301
2021-02-01,0.00938531951,0.0166454995,0.0011564078899999998,0.05832167656
2021-02-02,-0.01216782414,0.014140286529999999,-0.00644736842,0.03927078744
2021-02-03,-0.00151066179,0.00078626654,-0.00887299695,-0.02073809278
2021-02-04,-0.02153040442,0.01136571952,-0.0026723677200000003,-0.005499069840000001
2021-02-05,0.00987213797,0.00393588648,-0.00837352626,0.00263532512
2021-02-08,0.01007007832,0.007221892650000001,0.0043910018200000005,0.013130258260000001
2021-02-09,0.0032649253700000004,-0.00066579601,0.00073984396,-0.0161682611
2021-02-10,0.00366108787,-0.00043561819000000003,0.00665367296,-0.05255103242
2021-02-11,-0.00868507903,0.00161505332,-0.00547469622,0.008498794760000001
2021-02-12,-0.00303720577,0.004939725119999999,-0.01241944146,0.005494911660000001
2021-02-16,-0.014353506359999999,-0.00086593317,-0.015226701110000001,-0.02438366907
2021-02-17,-0.01135282929,0.00022941626,0.00635052116,0.00242395318
2021-02-18,-6.012145e-05,-0.00425596983,-0.0040469168,-0.01349370419
2021-02-19,0.00414862915,-0.00176597052,-0.013292011020000001,-0.00772181158
2021-02-22,0.01496916352,-0.00769171602,-0.00760801284,-0.08549852809000001
2021-02-23,-0.00230074922,0.00121437615,-0.0028836685899999996,-0.02191742477
2021-02-24,-0.00070955535,0.01101935484,-0.006559921,0.061788106
2021-02-25,-0.01881656805,-0.02409577048,-0.0163305879,-0.08059081965
2021-02-26,-0.02418284887,-0.0051526168500000006,0.03305904432,-0.00985019495
2021-03-01,-0.00173042457,0.0242401935,-0.013193641700000001,0.06355292376
2021-03-02,0.005447904409999999,-0.007803275320000001,7.089182e-05,-0.044527650569999994
2021-03-03,-0.011021488820000001,-0.01324571843,-0.010845679450000001,-0.048423751529999996
2021-03-04,-0.00983688208,-0.01237480992,-0.0064497635099999995,-0.04862216779
2021-03-05,0.00062877264,0.01839660207,0.0019474899,-0.03779930484
2021-03-08,-0.01036822923,-0.00497875557,-0.00777481823,-0.058449703150000004
2021-03-09,0.02127119182,0.01427748088,0.013857650729999999,0.19641207815
2021-03-10,0.005098234270000001,0.006224655839999999,0.0020037212,-0.00819501767
2021-03-11,-0.0008660150899999999,0.01013912419,-0.00721325525,0.04721132832
2021-03-12,-0.00018573551000000002,0.0013467842399999999,-0.021221494860000002,-0.00839050886
2021-03-15,0.0043965570599999995,0.00596355885,0.0058797589299999994,0.020483473399999997
2021-03-16,0.0009247842200000001,-0.0012613203500000001,-0.00401870525,-0.04387377461
2021-03-17,0.00714505698,0.0034098658799999997,-0.00748294329,0.03683075287
2021-03-18,-0.0058100422,-0.01454966521,-0.01012639515,-0.06932075633
2021-03-19,0.0041830708700000005,-0.00184482477,0.00619772999,0.0026180415200000003
2021-03-22,-0.0014702278899999999,0.00798500565,0.01120593692,0.02310382213
2021-03-23,-0.007300613500000001,-0.00787080669,0.00902686041,-0.01170149254
2021-03-24,0.00346084914,-0.00508344031,0.00538220962,-0.04816056542
2021-03-25,-0.00363367617,0.0056255161,-0.00788540838,0.016056610659999998
2021-03-26,0.0028433675400000003,0.01611496023,-0.00350007292,-0.03385436999
2021-03-29,-0.011895956610000001,-0.00050507601,-0.00848821894,-0.01199269448
2021-03-30,-0.01709188447,-0.0026529890299999996,0.0052398524,0.03980107641
2021-03-31,0.0151678619,0.00405340359,-0.0055796197,0.05083225827
2021-04-01,0.01262815704,0.01079908157,0.01657485419,-0.00925246658
2021-04-05,-0.0003704161,0.0143531115,-0.00436331903,0.044276539479999995
2021-04-06,0.00802865613,-0.0005906093099999999,0.0067927835800000004,0.0008248317800000001
2021-04-07,-0.00281828207,0.00115729341,-0.006964596629999999,-0.02985743616
2021-04-08,0.01075202753,0.00474679653,0.008255406199999999,0.01912157026
2021-04-09,-0.0075375357099999995,0.00727014589,-0.00362292587,-0.00991517988
2021-04-12,-0.00606357567,0.00036452891,-0.0004363319,0.03686744852
2021-04-13,0.00708651713,0.0029637547400000004,0.00749363405,0.08595686487
2021-04-14,-0.00434436762,-0.00341520128,-0.00317735413,-0.03947161297
2021-04-15,0.01616273353,0.010742496050000001,0.016734279919999998,0.00904087513
2021-04-16,0.00604777744,0.00334239065,-0.007766298539999999,0.00125871286
2021-04-19,-0.0027652539799999996,-0.00491300388,-0.00287232515,-0.03399659358
2021-04-20,0.00355657363,-0.007321596299999999,0.00460895866,0.00610105929
2021-04-21,0.00991110043,0.00946211515,0.00200716846,0.0349518074
2021-04-22,-0.00648307857,-0.00913307857,0.00436400057,-0.032830726229999996
2021-04-23,-0.00383141762,0.010842409099999999,-0.00235059477,0.01349192013
2021-04-26,0.00264423077,0.00208763258,-0.00142795945,0.01206471072
2021-04-27,-0.00251738192,-0.00021551207999999998,-0.00872300872,-0.04532646979
2021-04-28,0.0029443576500000003,-0.00028741138,0.0006491632999999999,-0.014672077649999999
2021-04-29,-0.00413396441,0.0063727839,-0.0029553809599999997,-0.02505760369
2021-04-30,-0.003369029,-0.006570489929999999,0.002313476,0.047917282129999995
2021-05-03,0.01297838947,0.00215672178,0.00059918494,-0.03459066306
2021-05-04,-0.00732971813,-0.006169296990000001,0.006786023679999999,-0.01649875894
2021-05-05,0.00414215392,0.00031278572,0.0016492184100000001,-0.00394893112
2021-05-06,0.01667961978,0.00798556825,0.00164650297,-0.01102930217
2021-05-07,0.00899682465,0.00727802038,-0.00493138937,0.01330741176
2021-05-10,0.0030304796299999996,-0.00990239742,-0.01012712777,-0.06444368428
2021-05-11,0.00017430713,-0.008924726039999999,-0.00565955594,-0.01882233244
2021-05-12,-0.009933774829999999,-0.021245262070000003,-0.01050788091,-0.04424821776
2021-05-13,0.00410725811,0.01201253052,0.0015486725700000002,-0.030853209920000003
2021-05-14,0.00911587682,0.015355367069999999,0.00935129961,0.03157305533
2021-05-17,0.01163935376,-0.00254452926,-0.00211555296,-0.02189100281
2021-05-18,0.00194619347,-0.00861571044,-0.00255866657,0.00180295754
2021-05-19,0.00068555759,-0.00262174103,-0.00241864556,-0.02493640438
2021-05-20,0.0045672528,0.01075792241,0.0082286386,0.04138714372
2021-05-21,0.00045464878,-0.00081872472,0.003206296,-0.01005487576
2021-05-24,0.00176096342,0.01019424495,0.00370451079,0.04400220355
2021-05-25,0.00907286646,-0.00221867023,0.00926327978,-0.00288569356
2021-05-26,-0.0017420623800000002,0.0019845065,-0.00172092356,0.02388000463
2021-05-27,0.00039405539000000005,0.00052497196,-0.00405832495,0.018929788569999998
